DATASET,REGION,YEAR,VALUE,LANDUSE,SIMPLE GROUP,AREA sq m,AREA sq km,POPULATION,FLOODCOUNT,FLOW cms
ConusBackcasting,Piedmont,1964,2,Developed,Developed,327312613.6,327.3126136,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,14,Hay Pasture,Hay Pasture,1955948774,1955.948774,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,13,Cultivated Cropland,Cropland,949606045.5,949.6060455,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,9,Evergreen Forest,Forest,1197899252,1197.899252,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,8,Deciduous Forest,Forest,5059613860,5059.61386,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,10,Mixed Forest,Forest,2067487226,2067.487226,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,1,Open Water,Water,122523772,122.523772,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,16,Woody Wetland,Wetland,203602926.3,203.6029263,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,6,Mining,Developed,3183246.242,3.183246242,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,11,Grassland,Hay Pasture,124833.1859,0.124833186,1905991,1,445566.21
ConusBackcasting,Piedmont,1964,12,Shrubland,Hay Pasture,62416.59297,0.062416593,1905991,1,445566.21
ConusBackcasting,Piedmont,1965,2,Developed,Developed,333367023.1,333.3670231,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,14,Hay Pasture,Hay Pasture,1944214455,1944.214455,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,13,Cultivated Cropland,Cropland,967644440.9,967.6444409,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,9,Evergreen Forest,Forest,1197524753,1197.524753,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,8,Deciduous Forest,Forest,5048378873,5048.378873,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,10,Mixed Forest,Forest,2066550977,2066.550977,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,1,Open Water,Water,122523772,122.523772,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,16,Woody Wetland,Wetland,203602926.3,203.6029263,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,6,Mining,Developed,3370496.021,3.370496021,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,11,Grassland,Hay Pasture,124833.1859,0.124833186,1933073,2,446384.94
ConusBackcasting,Piedmont,1965,12,Shrubland,Hay Pasture,62416.59297,0.062416593,1933073,2,446384.94
ConusBackcasting,Piedmont,1966,2,Developed,Developed,339359016,339.359016,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,14,Hay Pasture,Hay Pasture,1933478801,1933.478801,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,13,Cultivated Cropland,Cropland,983872755.1,983.8727551,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,9,Evergreen Forest,Forest,1197025420,1197.02542,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,8,Deciduous Forest,Forest,5038080135,5038.080135,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,10,Mixed Forest,Forest,2065801978,2065.801978,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,1,Open Water,Water,122586188.6,122.5861886,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,16,Woody Wetland,Wetland,203602926.3,203.6029263,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,6,Mining,Developed,3370496.021,3.370496021,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,11,Grassland,Hay Pasture,124833.1859,0.124833186,1960154,2,394528.47
ConusBackcasting,Piedmont,1966,12,Shrubland,Hay Pasture,62416.59297,0.062416593,1960154,2,394528.47
ConusBackcasting,Piedmont,1967,2,Developed,Developed,346162424.6,346.1624246,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,14,Hay Pasture,Hay Pasture,1918810901,1918.810901,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,13,Cultivated Cropland,Cropland,1003846065,1003.846065,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,9,Evergreen Forest,Forest,1196588504,1196.588504,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,8,Deciduous Forest,Forest,5027406898,5027.406898,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,10,Mixed Forest,Forest,2064803312,2064.803312,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,1,Open Water,Water,122711021.8,122.7110218,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,16,Woody Wetland,Wetland,203540509.7,203.5405097,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,6,Mining,Developed,3308079.428,3.308079428,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,11,Grassland,Hay Pasture,124833.1859,0.124833186,1987235,7,572142.16
ConusBackcasting,Piedmont,1967,12,Shrubland,Hay Pasture,62416.59297,0.062416593,1987235,7,572142.16
ConusBackcasting,Piedmont,1968,2,Developed,Developed,352029584.4,352.0295844,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,14,Hay Pasture,Hay Pasture,1904455085,1904.455085,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,13,Cultivated Cropland,Cropland,1024006624,1024.006624,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,9,Evergreen Forest,Forest,1195340172,1195.340172,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,8,Deciduous Forest,Forest,5012988665,5012.988665,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,10,Mixed Forest,Forest,2063554980,2063.55498,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,1,Open Water,Water,128266098.6,128.2660986,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,16,Woody Wetland,Wetland,203415676.5,203.4156765,2014316,0,410889.5
ConusBackcasting,Piedmont,1968,6,Mining,Developed,3308079.428,3.308079428,2014316,0,410889.5
ConusBackcasting,Piedmont,1969,2,Developed,Developed,358208827.1,358.2088271,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,14,Hay Pasture,Hay Pasture,1904892001,1904.892001,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,13,Cultivated Cropland,Cropland,986806334.9,986.8063349,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,9,Evergreen Forest,Forest,1196775754,1196.775754,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,8,Deciduous Forest,Forest,5033960640,5033.96064,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,10,Mixed Forest,Forest,2071669137,2071.669137,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,1,Open Water,Water,128328515.2,128.3285152,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,16,Woody Wetland,Wetland,203415676.5,203.4156765,2041397,6,573897.72
ConusBackcasting,Piedmont,1969,6,Mining,Developed,3308079.428,3.308079428,2041397,6,573897.72
ConusBackcasting,Piedmont,1970,2,Developed,Developed,365886068,365.886068,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,14,Hay Pasture,Hay Pasture,1904954418,1904.954418,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,13,Cultivated Cropland,Cropland,947171798.4,947.1717984,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,9,Evergreen Forest,Forest,1198585835,1198.585835,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,8,Deciduous Forest,Forest,5053434617,5053.434617,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,10,Mixed Forest,Forest,2081967875,2081.967875,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,1,Open Water,Water,128515764.9,128.5157649,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,16,Woody Wetland,Wetland,203415676.5,203.4156765,2068478,6,517197.68
ConusBackcasting,Piedmont,1970,6,Mining,Developed,3432912.614,3.432912614,2068478,6,517197.68
ConusBackcasting,Piedmont,1971,2,Developed,Developed,374686807.6,374.6868076,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,14,Hay Pasture,Hay Pasture,1904455085,1904.455085,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,13,Cultivated Cropland,Cropland,907911761.4,907.9117614,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,9,Evergreen Forest,Forest,1199771750,1199.77175,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,8,Deciduous Forest,Forest,5075405258,5075.405258,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,10,Mixed Forest,Forest,2089894783,2089.894783,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,1,Open Water,Water,128515764.9,128.5157649,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,16,Woody Wetland,Wetland,203228426.7,203.2284267,2090808,7,842947.63
ConusBackcasting,Piedmont,1971,6,Mining,Developed,3495329.207,3.495329207,2090808,7,842947.63
ConusBackcasting,Piedmont,1972,2,Developed,Developed,380429134.2,380.4291342,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,14,Hay Pasture,Hay Pasture,1903144336,1903.144336,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,13,Cultivated Cropland,Cropland,872396720,872.39672,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,9,Evergreen Forest,Forest,1200957665,1200.957665,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,8,Deciduous Forest,Forest,5097937648,5097.937648,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,10,Mixed Forest,Forest,2097322357,2097.322357,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,1,Open Water,Water,128515764.9,128.5157649,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,16,Woody Wetland,Wetland,203166010.1,203.1660101,2113137,13,1449114.58
ConusBackcasting,Piedmont,1972,6,Mining,Developed,3495329.207,3.495329207,2113137,13,1449114.58
ConusBackcasting,Piedmont,1973,2,Developed,Developed,386608376.9,386.6083769,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,14,Hay Pasture,Hay Pasture,1900772506,1900.772506,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,13,Cultivated Cropland,Cropland,835695763.3,835.6957633,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,9,Evergreen Forest,Forest,1202954996,1202.954996,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,8,Deciduous Forest,Forest,5119408956,5119.408956,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,10,Mixed Forest,Forest,2106622429,2106.622429,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,1,Open Water,Water,128578181.5,128.5781815,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,16,Woody Wetland,Wetland,203166010.1,203.1660101,2135467,12,1111829.04
ConusBackcasting,Piedmont,1973,6,Mining,Developed,3557745.8,3.5577458,2135467,12,1111829.04
ConusBackcasting,Piedmont,1974,2,Developed,Developed,393911118.3,393.9111183,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,14,Hay Pasture,Hay Pasture,1900023507,1900.023507,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,13,Cultivated Cropland,Cropland,800305555.1,800.3055551,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,9,Evergreen Forest,Forest,1203641579,1203.641579,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,8,Deciduous Forest,Forest,5138009100,5138.0091,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,10,Mixed Forest,Forest,2114923836,2114.923836,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,1,Open Water,Water,129951346.6,129.9513466,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,16,Woody Wetland,Wetland,202978760.4,202.9787604,2157796,2,686165.28
ConusBackcasting,Piedmont,1974,6,Mining,Developed,3620162.393,3.620162393,2157796,2,686165.28
ConusBackcasting,Piedmont,1975,2,Developed,Developed,396158115.6,396.1581156,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,14,Hay Pasture,Hay Pasture,1901459088,1901.459088,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,13,Cultivated Cropland,Cropland,787572570.1,787.5725701,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,9,Evergreen Forest,Forest,1204515411,1204.515411,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,8,Deciduous Forest,Forest,5143751427,5143.751427,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,10,Mixed Forest,Forest,2116983584,2116.983584,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,1,Open Water,Water,129951346.6,129.9513466,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,16,Woody Wetland,Wetland,202978760.4,202.9787604,2180126,8,954749.33
ConusBackcasting,Piedmont,1975,6,Mining,Developed,3994661.95,3.99466195,2180126,8,954749.33
ConusBackcasting,Piedmont,1976,2,Developed,Developed,397344030.9,397.3440309,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,14,Hay Pasture,Hay Pasture,1906265166,1906.265166,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,13,Cultivated Cropland,Cropland,775526167.7,775.5261677,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,9,Evergreen Forest,Forest,1204640244,1204.640244,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,8,Deciduous Forest,Forest,5146872257,5146.872257,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,10,Mixed Forest,Forest,2119355414,2119.355414,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,1,Open Water,Water,130013763.2,130.0137632,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,16,Woody Wetland,Wetland,202978760.4,202.9787604,2202455,4,730388.66
ConusBackcasting,Piedmont,1976,6,Mining,Developed,4369161.508,4.369161508,2202455,4,730388.66
ConusBackcasting,Piedmont,1977,2,Developed,Developed,399528611.6,399.5286116,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,14,Hay Pasture,Hay Pasture,1911508160,1911.50816,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,13,Cultivated Cropland,Cropland,763667015,763.667015,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,9,Evergreen Forest,Forest,1205326827,1205.326827,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,8,Deciduous Forest,Forest,5147746089,5147.746089,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,10,Mixed Forest,Forest,2121789662,2121.789662,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,1,Open Water,Water,130076179.8,130.0761798,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,16,Woody Wetland,Wetland,202978760.4,202.9787604,2224785,4,498595.97
ConusBackcasting,Piedmont,1977,6,Mining,Developed,4743661.066,4.743661066,2224785,4,498595.97
ConusBackcasting,Piedmont,1978,2,Developed,Developed,401151443,401.151443,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,14,Hay Pasture,Hay Pasture,1916751154,1916.751154,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,13,Cultivated Cropland,Cropland,751745445.8,751.7454458,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,9,Evergreen Forest,Forest,1205139577,1205.139577,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,8,Deciduous Forest,Forest,5150679669,5150.679669,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,10,Mixed Forest,Forest,2124036659,2124.036659,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,1,Open Water,Water,130076179.8,130.0761798,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,16,Woody Wetland,Wetland,202916343.8,202.9163438,2247114,11,839448.98
ConusBackcasting,Piedmont,1978,6,Mining,Developed,4868494.252,4.868494252,2247114,11,839448.98
ConusBackcasting,Piedmont,1979,2,Developed,Developed,403523273.6,403.5232736,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,14,Hay Pasture,Hay Pasture,1919622317,1919.622317,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,13,Cultivated Cropland,Cropland,739699043.3,739.6990433,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,9,Evergreen Forest,Forest,1205576493,1205.576493,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,8,Deciduous Forest,Forest,5154362248,5154.362248,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,10,Mixed Forest,Forest,2126533323,2126.533323,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,1,Open Water,Water,130138596.4,130.1385964,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,16,Woody Wetland,Wetland,202916343.8,202.9163438,2269444,16,1296246.05
ConusBackcasting,Piedmont,1979,6,Mining,Developed,4993327.438,4.993327438,2269444,16,1296246.05
ConusBackcasting,Piedmont,1980,2,Developed,Developed,405333354.8,405.3333548,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,14,Hay Pasture,Hay Pasture,1924303561,1924.303561,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,13,Cultivated Cropland,Cropland,728027140.5,728.0271405,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,9,Evergreen Forest,Forest,1205763743,1205.763743,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,8,Deciduous Forest,Forest,5155985079,5155.985079,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,10,Mixed Forest,Forest,2129591736,2129.591736,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,1,Open Water,Water,130138596.4,130.1385964,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,16,Woody Wetland,Wetland,202853927.2,202.8539272,2291773,4,728631.97
ConusBackcasting,Piedmont,1980,6,Mining,Developed,5367826.996,5.367826996,2291773,4,728631.97
ConusBackcasting,Piedmont,1981,2,Developed,Developed,407268269.2,407.2682692,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,14,Hay Pasture,Hay Pasture,1927299558,1927.299558,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,13,Cultivated Cropland,Cropland,671040791.1,671.0407911,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,9,Evergreen Forest,Forest,1208322823,1208.322823,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,8,Deciduous Forest,Forest,5191063204,5191.063204,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,10,Mixed Forest,Forest,2143822719,2143.822719,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,1,Open Water,Water,130825178.9,130.8251789,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,15,Herbaceous Wetland,Wetland,36888206.45,36.88820645,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,16,Woody Wetland,Wetland,202104928.1,202.1049281,2315388,0,294941.47
ConusBackcasting,Piedmont,1981,6,Mining,Developed,5617493.368,5.617493368,2315388,0,294941.47
ConusBackcasting,Piedmont,1982,2,Developed,Developed,408766267.4,408.7662674,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,14,Hay Pasture,Hay Pasture,1930545221,1930.545221,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,13,Cultivated Cropland,Cropland,610621529.1,610.6215291,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,9,Evergreen Forest,Forest,1212816818,1212.816818,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,8,Deciduous Forest,Forest,5229823909,5229.823909,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,10,Mixed Forest,Forest,2155744288,2155.744288,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,1,Open Water,Water,131074845.2,131.0748452,2339003,6,750290.26
ConusBackcasting,Piedmont,1982,15,Herbaceous Wetland,Wetland,36825789.85,36.82578985,2339003,6,750290.26
